Date,Stars,Helpful Votes,Z_Score_HelpfulVotes,Words,Z_Score_Words,Paragraphs,No.break tags,Percentage_Upper_Case,Percentage_Lower_Case,Avg_len_paragraph_per_review
10/26/2018,1,4,-0.22052184004190997,78,0.33527236824486395,1,0,2,95,443.0
06/3/2017,4,12,-0.22052184004190997,148,1.2317372410031582,1,0,4,92,803.0
06/13/2017,1,26,1.2284102498978877,184,1.6927763184217095,3,4,4,91,321.6666666666667
03/10/2018,4,1,1.9528762948677865,308,3.280799807307831,4,6,4,91,395.25
08/10/2017,5,2,-0.22052184004190997,186,1.718389600500518,1,0,3,93,982.0
10/27/2018,2,2,-0.22052184004190997,104,0.6682450352693733,1,0,3,92,555.0
02/15/2019,5,0,12.09540092444637,388,4.305331090460167,18,20,3,89,117.55555555555556
03/8/2018,1,5,0.503944204927989,85,0.4249188555206934,2,2,2,91,241.0
12/5/2018,4,0,3.4018083848075844,323,3.4728994228988936,6,10,3,90,290.1666666666667
06/2/2017,5,2,-0.22052184004190997,174,1.5647099080276676,1,0,3,94,976.0
05/31/2018,2,1,-0.22052184004190997,192,1.7952294467369432,1,0,2,91,960.0
03/29/2019,5,3,-0.22052184004190997,78,0.33527236824486395,1,0,3,91,399.0
07/6/2017,4,3,-0.22052184004190997,122,0.898764573978649,1,0,5,87,743.0
12/12/2017,5,1,-0.22052184004190997,190,1.7696161646581348,1,0,5,92,1004.0
04/20/2018,3,1,2.6773423398376854,266,2.7429208836528542,5,7,5,89,281.8
12/5/2018,2,1,-0.22052184004190997,143,1.1677040358061372,1,0,2,94,796.0
01/9/2019,2,0,1.9528762948677865,487,5.573188553361184,4,6,2,95,662.5
12/14/2018,5,1,-0.22052184004190997,188,1.7440028825793263,1,0,3,93,1041.0
11/28/2017,4,1,-0.22052184004190997,173,1.5519032669882633,1,0,3,94,923.0
07/23/2017,5,1,2.6773423398376854,243,2.4483681397465578,5,8,2,92,251.8
05/2/2018,5,1,-0.22052184004190997,145,1.1933173178849457,1,0,5,91,813.0
03/12/2018,2,1,-0.22052184004190997,185,1.7055829594611138,1,0,4,93,996.0
12/17/2018,5,1,1.2284102498978877,199,1.8848759340127728,3,4,3,91,346.0
04/18/2018,3,0,1.9528762948677865,344,3.741838884726382,4,6,2,94,458.5
02/17/2019,3,1,-0.22052184004190997,106,0.6938583173481817,1,0,3,94,573.0
12/28/2017,2,2,-0.22052184004190997,99,0.6042118300723522,1,0,4,92,551.0
10/19/2017,5,1,-0.22052184004190997,142,1.1548973947667331,1,0,2,95,827.0
12/23/2018,4,0,0.503944204927989,288,3.0246669865197466,2,2,3,92,783.0
04/5/2019,1,1,-0.22052184004190997,117,0.834731368781628,1,0,2,93,672.0
06/25/2018,1,1,-0.22052184004190997,155,1.3213837282789878,1,0,2,94,871.0
02/28/2019,1,1,10.646468834506575,346,3.7674521668051906,16,20,2,90,132.4375
02/21/2018,4,1,-0.22052184004190997,146,1.20612395892435,1,0,4,90,757.0
08/25/2017,5,1,-0.22052184004190997,149,1.2445438820425625,1,0,3,94,827.0
09/1/2017,2,2,1.2284102498978877,141,1.1420907537273288,3,2,4,88,246.66666666666666
02/7/2019,2,1,0.503944204927989,199,1.8848759340127728,2,1,3,90,539.5
01/27/2019,3,0,0.503944204927989,142,1.1548973947667331,2,2,3,92,386.5
12/24/2018,1,1,-0.22052184004190997,104,0.6682450352693733,1,0,2,93,548.0
02/17/2019,1,0,0.503944204927989,148,1.2317372410031582,2,1,7,88,404.5
09/8/2017,3,8,-0.22052184004190997,200,1.8976825750521769,1,0,4,93,1027.0
03/1/2019,1,1,-0.22052184004190997,191,1.782422805697539,1,0,2,96,1029.0
11/21/2018,5,2,-0.22052184004190997,97,0.5785985479935438,1,0,3,93,489.0
07/13/2017,5,1,1.2284102498978877,173,1.5519032669882633,3,3,4,91,287.0
04/24/2018,4,1,-0.22052184004190997,118,0.8475380098210322,1,0,3,94,636.0
01/27/2019,3,1,1.2284102498978877,215,2.08978219064324,3,4,3,90,380.6666666666667
02/26/2018,5,0,0.503944204927989,187,1.7311962415399222,2,1,4,92,486.0
02/26/2018,1,3,0.503944204927989,121,0.8859579329392449,2,2,3,89,341.5
04/20/2018,4,1,1.9528762948677865,289,3.0374736275591507,4,6,4,91,377.0
11/24/2018,2,1,1.9528762948677865,289,3.0374736275591507,4,6,3,92,414.25
03/24/2018,1,3,-0.22052184004190997,135,1.0652509074909036,1,0,3,92,664.0
08/10/2018,3,0,2.6773423398376854,233,2.3203017293525154,5,8,4,90,230.2
11/30/2017,4,1,-0.22052184004190997,134,1.0524442664514995,1,0,3,92,672.0
05/13/2017,5,5,-0.22052184004190997,46,-0.07454014501607054,1,0,3,92,233.0
08/26/2018,1,1,-0.22052184004190997,116,0.8219247277422238,1,0,3,94,596.0
01/30/2019,3,1,-0.22052184004190997,84,0.4121122144812892,1,0,3,89,476.0
01/12/2018,4,1,-0.22052184004190997,134,1.0524442664514995,1,0,5,92,662.0
07/9/2018,2,1,-0.22052184004190997,106,0.6938583173481817,1,0,3,92,552.0
08/8/2017,1,5,3.4018083848075844,74,0.28404580408724717,6,5,3,90,71.66666666666667
03/4/2018,1,2,-0.22052184004190997,83,0.399305573441885,1,0,3,93,415.0
04/7/2019,2,0,2.6773423398376854,109,0.7322782404663942,5,8,2,90,125.0
09/19/2018,5,0,1.9528762948677865,125,0.9371844970968616,4,6,3,89,173.0
09/20/2017,5,1,-0.22052184004190997,132,1.026830984372691,1,0,3,95,689.0
10/25/2018,1,4,-0.22052184004190997,47,-0.06173350397666633,1,0,11,87,224.0
10/27/2017,5,0,3.4018083848075844,192,1.7952294467369432,6,10,3,89,157.33333333333334
12/14/2018,5,1,-0.22052184004190997,84,0.4121122144812892,1,0,3,95,437.0
04/7/2018,3,0,4.126274429777483,151,1.270157164121371,7,6,4,91,113.57142857142857
05/10/2018,5,1,0.503944204927989,88,0.463338778638906,2,2,10,68,372.0
02/21/2018,1,2,2.6773423398376854,157,1.3469970103577962,5,4,3,91,171.0
01/3/2018,2,1,-0.22052184004190997,124,0.9243778560574574,1,0,5,92,713.0
07/2/2018,1,3,-0.22052184004190997,56,0.0535262653779715,1,0,2,96,303.0
09/9/2017,4,1,-0.22052184004190997,126,0.9499911381362658,1,0,4,92,626.0
08/19/2018,1,2,-0.22052184004190997,112,0.7706981635846069,1,0,5,91,587.0
05/21/2018,2,0,-0.22052184004190997,152,1.282963805160775,1,0,4,92,865.0
03/1/2018,5,0,-0.22052184004190997,155,1.3213837282789878,1,0,3,93,767.0
11/6/2017,4,1,-0.22052184004190997,122,0.898764573978649,1,0,4,92,643.0
08/14/2017,5,1,0.503944204927989,120,0.8731512918998406,2,2,4,93,335.0
07/25/2018,2,0,-0.22052184004190997,167,1.475063420751838,1,0,3,94,886.0
02/27/2019,5,0,0.503944204927989,108,0.71947159942699,2,1,4,93,288.0
12/2/2017,5,1,0.503944204927989,101,0.6298251121511607,2,2,3,92,257.0
12/20/2017,5,1,2.6773423398376854,145,1.1933173178849457,5,4,3,91,152.2
04/27/2018,2,1,-0.22052184004190997,87,0.4505321375995018,1,0,6,93,447.0
03/21/2019,4,1,1.9528762948677865,148,1.2317372410031582,4,6,3,90,206.0
12/10/2018,5,0,-0.22052184004190997,152,1.282963805160775,1,0,3,92,788.0
05/8/2017,5,19,-0.22052184004190997,67,0.19439931681141773,1,0,4,93,349.0
07/6/2017,4,2,-0.22052184004190997,87,0.4505321375995018,1,0,2,96,465.0
12/28/2017,5,1,0.503944204927989,111,0.7578915225452026,2,1,4,91,271.5
09/23/2018,3,0,0.503944204927989,169,1.5006767028306465,2,1,3,92,440.5
12/19/2017,2,1,-0.22052184004190997,94,0.5401786248753312,1,0,3,94,533.0
01/19/2018,5,1,-0.22052184004190997,100,0.6170184711117565,1,0,8,87,532.0
06/25/2018,1,1,-0.22052184004190997,171,1.5262899849094549,1,0,4,90,981.0
01/13/2019,3,0,1.9528762948677865,104,0.6682450352693733,4,3,4,90,148.75
03/9/2019,4,1,-0.22052184004190997,81,0.3736922913630766,1,0,2,94,399.0
01/4/2019,5,0,-0.22052184004190997,110,0.7450848815057984,1,0,3,94,579.0
05/18/2017,4,1,-0.22052184004190997,153,1.2957704462001793,1,0,2,94,789.0
09/24/2017,2,1,-0.22052184004190997,110,0.7450848815057984,1,0,11,83,537.0
06/23/2018,2,0,-0.22052184004190997,119,0.8603446508604364,1,0,3,93,642.0
06/16/2018,1,4,-0.22052184004190997,39,-0.16418663229189995,1,0,4,93,232.0
03/7/2018,3,0,-0.22052184004190997,157,1.3469970103577962,1,0,1,96,794.0
05/21/2018,1,1,0.503944204927989,113,0.7835048046240111,2,2,7,86,287.5
11/18/2018,4,1,-0.22052184004190997,103,0.6554383942299691,1,0,3,93,651.0
02/11/2018,3,1,-0.22052184004190997,95,0.5529852659147354,1,0,6,91,485.0
07/13/2017,5,2,-0.22052184004190997,80,0.36088565032367237,1,0,2,95,402.0
06/2/2018,5,0,3.4018083848075844,142,1.1548973947667331,6,5,3,92,128.0
10/21/2017,5,1,-0.22052184004190997,95,0.5529852659147354,1,0,3,91,554.0
07/26/2018,3,0,-0.22052184004190997,241,2.422754857667749,1,0,3,94,1197.0
08/28/2018,5,0,1.9528762948677865,159,1.3726102924366046,4,6,3,90,205.5
05/17/2018,3,0,-0.22052184004190997,122,0.898764573978649,1,0,2,95,648.0
05/17/2017,4,1,6.299672564687181,161,1.398223574515413,10,11,4,87,84.4
02/20/2018,1,3,-0.22052184004190997,41,-0.13857335021309156,1,0,4,93,220.0
07/30/2018,5,1,-0.22052184004190997,77,0.32246572720545974,1,0,3,91,410.0
05/18/2017,3,20,-0.22052184004190997,62,0.1303661116143967,1,0,4,92,339.0
11/6/2017,1,5,-0.22052184004190997,22,-0.3818995299617714,1,0,2,94,114.0
03/12/2018,3,1,-0.22052184004190997,205,1.9617157802491978,1,0,3,95,1067.0
08/12/2017,5,1,4.126274429777483,763,9.107821480236744,7,11,3,92,606.0
06/19/2017,1,9,-0.22052184004190997,135,1.0652509074909036,1,0,6,91,690.0
01/3/2018,1,7,1.2284102498978877,183,1.6799696773823054,3,4,2,93,341.0
12/21/2018,2,0,0.503944204927989,181,1.654356395303497,2,2,4,88,495.5
08/15/2017,5,1,-0.22052184004190997,109,0.7322782404663942,1,0,3,94,540.0
09/4/2017,1,56,1.2284102498978877,417,4.676723680602889,3,3,2,93,804.3333333333334
02/3/2019,2,0,2.6773423398376854,183,1.6799696773823054,5,6,4,89,197.4
12/12/2018,5,0,1.2284102498978877,157,1.3469970103577962,3,2,4,90,285.6666666666667
04/12/2018,2,0,-0.22052184004190997,110,0.7450848815057984,1,0,4,93,573.0
01/27/2019,4,0,1.9528762948677865,297,3.1399267558743844,4,3,3,91,377.25
09/11/2018,4,0,1.9528762948677865,133,1.0396376254120951,4,6,1,94,200.75
09/21/2018,3,0,-0.22052184004190997,108,0.71947159942699,1,0,4,95,541.0
08/6/2018,1,2,0.503944204927989,39,-0.16418663229189995,2,2,6,87,123.0
07/26/2018,2,0,-0.22052184004190997,120,0.8731512918998406,1,0,4,90,609.0
05/31/2017,4,1,-0.22052184004190997,123,0.9115712150180532,1,0,3,95,577.0
11/4/2018,1,0,1.9528762948677865,250,2.538014627022387,4,6,3,92,392.25
07/4/2018,5,0,-0.22052184004190997,99,0.6042118300723522,1,0,3,94,529.0
08/30/2018,5,1,-0.22052184004190997,111,0.7578915225452026,1,0,1,93,598.0
07/2/2017,5,2,-0.22052184004190997,64,0.15597939369320513,1,0,3,94,353.0
03/5/2019,4,0,-0.22052184004190997,228,2.2562685241554945,1,0,2,97,1116.0
02/20/2019,2,0,-0.22052184004190997,91,0.5017587017571186,1,0,4,92,475.0
12/1/2017,1,3,-0.22052184004190997,47,-0.06173350397666633,1,0,3,93,252.0
08/18/2018,1,1,-0.22052184004190997,65,0.16878603473260934,1,0,4,93,357.0
07/17/2017,5,1,0.503944204927989,209,2.012942344406815,2,2,5,91,537.5
09/29/2018,1,1,-0.22052184004190997,66,0.18159267577201352,1,0,5,90,343.0
08/9/2018,4,0,0.503944204927989,151,1.270157164121371,2,1,4,92,407.0
03/4/2019,4,0,-0.22052184004190997,82,0.3864989324024808,1,0,4,92,453.0
03/14/2018,1,3,-0.22052184004190997,62,0.1303661116143967,1,0,3,93,322.0
02/7/2018,4,1,1.9528762948677865,124,0.9243778560574574,4,3,8,83,212.25
06/5/2017,5,1,-0.22052184004190997,102,0.6426317531905649,1,0,3,95,482.0
06/6/2017,4,2,-0.22052184004190997,73,0.27123916304784296,1,0,4,91,398.0
08/15/2017,4,1,-0.22052184004190997,176,1.590323190106476,1,0,3,95,880.0
05/14/2017,5,3,-0.22052184004190997,48,-0.04892686293726213,1,0,6,91,238.0
12/13/2017,1,8,-0.22052184004190997,126,0.9499911381362658,1,0,2,95,669.0
01/19/2018,2,1,-0.22052184004190997,127,0.96279777917567,1,0,7,89,670.0
01/28/2018,5,0,-0.22052184004190997,119,0.8603446508604364,1,0,5,91,610.0
02/25/2019,3,0,-0.22052184004190997,85,0.4249188555206934,1,0,4,91,447.0
03/16/2019,3,0,-0.22052184004190997,85,0.4249188555206934,1,0,3,95,443.0
09/15/2017,4,1,-0.22052184004190997,86,0.43772549656009757,1,0,4,93,480.0
07/5/2018,2,0,1.9528762948677865,250,2.538014627022387,4,6,3,90,327.75
01/3/2018,1,3,-0.22052184004190997,24,-0.356286247882963,1,0,4,93,121.0
12/12/2017,5,1,-0.22052184004190997,72,0.25843252200843875,1,0,7,89,390.0
01/2/2019,5,0,5.575206519717281,91,0.5017587017571186,9,9,4,86,56.77777777777778
01/9/2018,5,1,0.503944204927989,107,0.7066649583875859,2,1,4,93,254.0
10/12/2018,1,0,-0.22052184004190997,91,0.5017587017571186,1,0,3,95,476.0
05/26/2018,4,0,-0.22052184004190997,105,0.6810516763087775,1,0,2,95,512.0
07/23/2017,4,1,1.2284102498978877,92,0.5145653427965228,3,2,5,89,144.33333333333334
07/25/2017,2,1,-0.22052184004190997,105,0.6810516763087775,1,0,2,94,641.0
05/11/2017,4,8,-0.22052184004190997,144,1.1805106768455416,1,0,4,93,749.0
04/8/2019,3,0,-0.22052184004190997,109,0.7322782404663942,1,0,3,88,540.0
03/21/2018,5,1,-0.22052184004190997,69,0.22001259889022615,1,0,5,91,340.0
12/18/2018,4,0,0.503944204927989,92,0.5145653427965228,2,1,1,94,239.0
10/15/2018,1,3,-0.22052184004190997,44,-0.10015342709487894,1,0,9,87,224.0
01/22/2019,1,1,-0.22052184004190997,103,0.6554383942299691,1,0,3,91,542.0
10/1/2018,4,0,-0.22052184004190997,96,0.5657919069541396,1,0,5,91,459.0
04/4/2019,1,0,1.2284102498978877,150,1.2573505230819666,3,4,4,92,298.6666666666667
06/24/2017,1,6,-0.22052184004190997,10,-0.5355792224346219,1,0,5,91,52.0
11/29/2018,2,1,-0.22052184004190997,78,0.33527236824486395,1,0,3,90,425.0
08/11/2017,5,3,-0.22052184004190997,46,-0.07454014501607054,1,0,3,92,247.0
08/3/2017,4,1,-0.22052184004190997,94,0.5401786248753312,1,0,2,94,518.0
04/3/2019,4,0,-0.22052184004190997,67,0.19439931681141773,1,0,3,90,404.0
01/9/2018,4,1,-0.22052184004190997,78,0.33527236824486395,1,0,7,89,389.0
02/15/2018,4,0,1.2284102498978877,91,0.5017587017571186,3,4,4,88,168.0
01/29/2019,1,1,-0.22052184004190997,50,-0.02331358085845372,1,0,2,97,253.0
01/11/2019,1,0,-0.22052184004190997,98,0.591405189032948,1,0,3,92,518.0
07/17/2018,5,1,-0.22052184004190997,81,0.3736922913630766,1,0,4,94,376.0
03/26/2018,3,2,-0.22052184004190997,57,0.0663329064173757,1,0,4,93,328.0
04/17/2018,1,2,-0.22052184004190997,56,0.0535262653779715,1,0,2,94,321.0
02/27/2019,1,1,-0.22052184004190997,39,-0.16418663229189995,1,0,3,89,225.0
02/17/2019,1,0,0.503944204927989,179,1.6287431132246886,2,1,2,94,492.0
01/30/2018,5,0,-0.22052184004190997,108,0.71947159942699,1,0,3,93,536.0
07/8/2017,5,3,-0.22052184004190997,35,-0.21541319644951676,1,0,4,91,170.0
02/27/2018,4,0,1.2284102498978877,136,1.0780575485303079,3,4,3,91,252.33333333333334
01/12/2018,5,1,-0.22052184004190997,80,0.36088565032367237,1,0,8,90,400.0
06/2/2017,3,3,0.503944204927989,93,0.527371983835927,2,1,3,93,247.5
08/22/2017,3,1,1.9528762948677865,123,0.9115712150180532,4,6,5,85,167.5
04/21/2018,5,0,-0.22052184004190997,90,0.4889520607177144,1,0,4,90,476.0
07/17/2018,5,1,-0.22052184004190997,59,0.0919461884961841,1,0,4,93,301.0
10/8/2018,4,0,-0.22052184004190997,80,0.36088565032367237,1,0,3,94,400.0
09/5/2018,1,1,-0.22052184004190997,45,-0.08734678605547473,1,0,4,90,246.0
01/25/2019,4,0,-0.22052184004190997,73,0.27123916304784296,1,0,1,95,376.0
07/27/2018,1,1,1.2284102498978877,95,0.5529852659147354,3,3,3,91,160.0
05/18/2017,5,2,-0.22052184004190997,58,0.07913954745677991,1,0,5,92,292.0
08/24/2018,1,1,-0.22052184004190997,109,0.7322782404663942,1,0,4,92,628.0
01/29/2018,3,0,-0.22052184004190997,108,0.71947159942699,1,0,6,90,539.0
09/13/2018,4,0,-0.22052184004190997,92,0.5145653427965228,1,0,2,95,518.0
07/18/2017,4,1,0.503944204927989,173,1.5519032669882633,2,2,4,92,450.0
05/13/2018,4,0,-0.22052184004190997,93,0.527371983835927,1,0,3,93,475.0
06/13/2018,3,1,-0.22052184004190997,85,0.4249188555206934,1,0,4,94,460.0
02/17/2018,5,0,-0.22052184004190997,140,1.1292841126879247,1,0,3,94,730.0
01/6/2019,5,1,-0.22052184004190997,89,0.4761454196783102,1,0,2,95,464.0
05/18/2017,5,3,-0.22052184004190997,39,-0.16418663229189995,1,0,2,94,219.0
03/22/2019,3,0,-0.22052184004190997,68,0.20720595785082194,1,0,23,74,376.0
01/6/2019,1,1,-0.22052184004190997,92,0.5145653427965228,1,0,4,91,525.0
02/11/2019,4,0,0.503944204927989,135,1.0652509074909036,2,2,2,92,374.0
10/11/2017,5,1,-0.22052184004190997,108,0.71947159942699,1,0,4,90,547.0
01/4/2019,2,0,-0.22052184004190997,113,0.7835048046240111,1,0,3,94,592.0
04/15/2017,5,4,-0.22052184004190997,18,-0.43312609411938824,1,0,1,92,93.0
06/24/2018,1,2,-0.22052184004190997,85,0.4249188555206934,1,0,2,97,405.0
07/19/2017,4,1,-0.22052184004190997,94,0.5401786248753312,1,0,4,93,476.0
05/26/2018,2,0,-0.22052184004190997,80,0.36088565032367237,1,0,2,94,416.0
08/1/2018,3,1,-0.22052184004190997,74,0.28404580408724717,1,0,5,92,379.0
07/18/2017,3,2,-0.22052184004190997,63,0.14317275265380092,1,0,3,93,303.0
05/28/2017,1,35,-0.22052184004190997,187,1.7311962415399222,1,0,4,92,960.0
10/17/2017,5,1,-0.22052184004190997,71,0.24562588096903454,1,0,4,93,339.0
05/9/2018,1,0,0.503944204927989,113,0.7835048046240111,2,2,3,93,281.0
03/25/2018,5,0,-0.22052184004190997,98,0.591405189032948,1,0,1,95,495.0
01/1/2018,1,13,-0.22052184004190997,158,1.3598036513972003,1,0,3,92,830.0
07/20/2018,5,0,-0.22052184004190997,87,0.4505321375995018,1,0,5,93,458.0
10/23/2018,4,0,-0.22052184004190997,151,1.270157164121371,1,0,2,95,804.0
10/12/2018,1,1,2.6773423398376854,75,0.2968524451266514,5,7,2,86,82.6
05/31/2017,5,9,-0.22052184004190997,65,0.16878603473260934,1,0,3,93,334.0
01/4/2018,5,1,-0.22052184004190997,55,0.040719624338567295,1,0,7,90,305.0
02/12/2018,2,0,-0.22052184004190997,99,0.6042118300723522,1,0,4,95,520.0
05/3/2018,1,2,-0.22052184004190997,49,-0.03612022189785793,1,0,3,90,281.0
03/8/2018,2,0,1.9528762948677865,192,1.7952294467369432,4,5,3,93,258.25
06/3/2018,3,1,-0.22052184004190997,56,0.0535262653779715,1,0,2,95,277.0
03/12/2019,2,0,-0.22052184004190997,85,0.4249188555206934,1,0,3,93,489.0
12/13/2018,1,1,-0.22052184004190997,73,0.27123916304784296,1,0,4,92,375.0
08/15/2017,3,1,-0.22052184004190997,160,1.3854169334760087,1,0,3,92,810.0
01/8/2018,5,1,-0.22052184004190997,74,0.28404580408724717,1,0,4,92,365.0
02/17/2018,2,0,2.6773423398376854,62,0.1303661116143967,5,5,2,90,76.6
12/7/2018,5,0,-0.22052184004190997,113,0.7835048046240111,1,0,1,94,628.0
12/9/2017,3,2,-0.22052184004190997,43,-0.11296006813428315,1,0,3,95,200.0
07/13/2017,5,2,-0.22052184004190997,45,-0.08734678605547473,1,0,2,95,246.0
