Date,Stars,Helpful Votes,Z_Score_HelpfulVotes,Words,Z_Score_Words,Paragraphs,No.break tags,Percentage_Upper_Case,Percentage_Lower_Case,Avg_len_paragraph_per_review
12/28/2018,3,0,-0.2984488354446349,126,0.5728510813365051,1,0,2,92,667.0
02/27/2018,5,3,-0.2984488354446349,44,-0.23017182732411587,1,0,2,95,241.0
03/11/2016,5,128,-0.2984488354446349,68,0.004859267893626848,1,0,4,91,402.0
09/8/2018,4,1,-0.2984488354446349,80,0.12237481550249821,1,0,3,95,439.0
10/4/2018,2,2,-0.2984488354446349,97,0.288855174615066,1,0,4,93,554.0
03/31/2018,1,9,-0.2984488354446349,76,0.08320296629954109,1,0,2,88,407.0
11/9/2018,1,3,-0.2984488354446349,68,0.004859267893626848,1,0,9,88,384.0
05/15/2013,5,4,4.452030041509364,471,3.9514230750915567,9,16,3,91,284.22222222222223
11/7/2018,5,0,-0.2984488354446349,99,0.30844109921654456,1,0,3,94,567.0
01/19/2019,4,0,0.2953610241746149,111,0.4259566468254159,2,2,2,92,293.0
07/15/2015,5,0,3.264410322270864,674,5.939394422141631,7,12,5,89,490.42857142857144
02/23/2016,5,0,0.8891708837938647,212,1.415045839200083,3,4,4,92,430.6666666666667
11/14/2016,5,1,0.2953610241746149,110,0.4161636845246766,2,1,3,94,323.5
06/13/2016,5,1,-0.2984488354446349,140,0.709952553546855,1,0,2,95,778.0
05/28/2018,5,0,-0.2984488354446349,153,0.8372610634564657,1,0,0,97,767.0
02/28/2013,5,2,5.639649760747863,1039,9.513825661911469,11,20,3,92,570.8181818181819
01/28/2017,5,1,-0.2984488354446349,91,0.2300974008106303,1,0,4,94,558.0
07/18/2012,4,3,3.858220181890114,636,5.567261854713538,8,14,3,92,458.375
03/12/2018,5,1,-0.2984488354446349,63,-0.044105543610069554,1,0,3,94,353.0
01/12/2019,5,0,-0.2984488354446349,80,0.12237481550249821,1,0,5,92,423.0
02/2/2018,5,1,1.4829807434131144,117,0.4847144206298516,4,3,3,91,152.0
10/14/2018,5,1,1.4829807434131144,111,0.4259566468254159,4,6,3,88,154.75
08/29/2017,5,1,-0.2984488354446349,107,0.38678479762245876,1,0,3,94,584.0
04/27/2018,5,0,0.8891708837938647,88,0.20071851390841244,3,4,2,92,156.0
01/16/2019,3,0,0.8891708837938647,159,0.8960188372609014,3,2,2,94,285.0
06/11/2011,5,3,0.8891708837938647,381,3.0700564680250215,3,4,2,94,671.0
09/27/2018,5,0,-0.2984488354446349,133,0.6414018174416801,1,0,3,93,667.0
03/10/2019,5,0,-0.2984488354446349,73,0.05382407939732325,1,0,5,92,377.0
04/1/2018,5,0,-0.2984488354446349,85,0.17133962700619462,1,0,4,92,455.0
08/14/2018,5,0,-0.2984488354446349,130,0.6120229305394622,1,0,3,95,718.0
07/7/2018,5,0,-0.2984488354446349,78,0.10278889090101966,1,0,3,94,418.0
06/25/2011,5,2,2.0767906030323644,333,2.599994277589536,5,4,3,92,369.6
01/27/2012,5,1,5.0458399011286135,299,2.2670335593644007,10,18,6,86,159.2
06/4/2017,5,9,-0.2984488354446349,59,-0.08327739281302668,1,0,4,93,342.0
07/14/2012,5,2,2.0767906030323644,190,1.199600668583819,5,8,4,91,227.8
08/20/2018,4,0,-0.2984488354446349,72,0.04403111709658397,1,0,2,93,382.0
11/30/2018,5,0,-0.2984488354446349,81,0.1321677778032375,1,0,5,92,369.0
07/3/2016,5,1,-0.2984488354446349,95,0.2692692500135874,1,0,2,93,501.0
03/12/2011,5,1,2.0767906030323644,356,2.8252324105065396,5,8,4,93,382.2
07/28/2014,5,1,0.2953610241746149,159,0.8960188372609014,2,1,3,94,420.5
05/6/2011,5,0,2.670600462651614,402,3.2757086763405465,6,10,6,88,375.6666666666667
08/2/2017,5,1,0.2953610241746149,82,0.14196074010397677,2,1,6,91,223.5
12/23/2018,5,0,-0.2984488354446349,63,-0.044105543610069554,1,0,4,93,329.0
05/21/2010,5,0,2.0767906030323644,412,3.373638299347939,5,8,3,93,470.8
02/24/2019,5,0,-0.2984488354446349,98,0.2986481369158053,1,0,5,91,479.0
12/27/2018,2,1,-0.2984488354446349,45,-0.2203788650233766,1,0,3,94,250.0
07/25/2007,4,4,2.670600462651614,512,4.3529345294218675,6,7,4,83,593.0
08/27/2007,5,4,0.8891708837938647,464,3.882872338986382,3,4,3,94,882.6666666666666
08/15/2018,5,1,-0.2984488354446349,42,-0.24975775192559443,1,0,3,94,217.0
08/24/2008,4,1,18.70346667237136,811,7.281030257342913,33,47,3,89,139.66666666666666
08/9/2016,5,1,0.8891708837938647,84,0.16154666470545534,3,2,2,94,149.66666666666666
09/3/2007,5,2,-0.2984488354446349,485,4.0885245473019065,1,0,1,94,2791.0
01/17/2019,5,0,-0.2984488354446349,60,-0.0734844305122874,1,0,2,95,313.0
03/5/2018,4,0,0.2953610241746149,94,0.25947628771284814,2,2,3,93,238.5
01/26/2008,5,1,2.670600462651614,422,3.471567922355332,6,10,3,93,382.3333333333333
10/5/2017,5,1,-0.2984488354446349,65,-0.024519619008590992,1,0,4,94,348.0
07/23/2007,5,1,7.421079339605613,756,6.742417330802252,14,26,4,89,312.0
08/15/2007,4,1,4.452030041509364,836,7.525854314861395,9,8,3,93,506.44444444444446
12/22/2007,5,0,5.0458399011286135,990,9.033970509175244,10,18,2,95,567.1
12/21/2018,5,0,-0.2984488354446349,64,-0.03431258130933027,1,0,5,90,322.0
08/13/2007,5,1,2.0767906030323644,365,2.913369071213193,5,8,2,93,431.8
04/23/2016,5,3,-0.2984488354446349,51,-0.16162109121894092,1,0,3,95,302.0
07/18/2005,5,4,6.233459620367113,759,6.77179621770447,12,22,2,91,341.5
08/14/2007,5,0,3.264410322270864,563,4.852375606759571,7,7,4,91,424.42857142857144
12/4/2013,5,1,1.4829807434131144,298,2.257240597063661,4,6,2,92,411.75
07/23/2007,5,0,4.452030041509364,453,3.7751497536782495,9,16,2,93,297.55555555555554
01/4/2008,4,0,1.4829807434131144,324,2.5118576168828826,4,6,3,93,460.25
01/12/2019,5,0,0.2953610241746149,98,0.2986481369158053,2,1,4,90,282.5
12/28/2018,1,1,-0.2984488354446349,25,-0.4162381110381622,1,0,1,97,166.0
08/26/2007,5,0,-0.2984488354446349,300,2.2768265216651398,1,0,3,93,1883.0
02/28/2018,3,1,-0.2984488354446349,95,0.2692692500135874,1,0,2,95,516.0
09/3/2009,4,0,1.4829807434131144,253,1.8165572935303935,4,6,2,93,363.25
03/6/2008,5,1,0.8891708837938647,277,2.0515883887481365,3,4,3,92,521.6666666666666
07/3/2018,5,0,-0.2984488354446349,67,-0.004933694407112432,1,0,1,96,351.0
08/16/2007,5,1,-0.2984488354446349,297,2.247447634762922,1,0,3,94,1640.0
08/16/2007,5,0,0.8891708837938647,315,2.423720956176229,3,4,5,90,575.0
07/29/2007,4,1,3.264410322270864,286,2.13972504945479,7,12,3,89,221.71428571428572
07/19/2015,5,19,-0.2984488354446349,134,0.6511947797424193,1,0,4,92,712.0
10/30/2018,5,0,0.2953610241746149,60,-0.0734844305122874,2,2,1,93,169.5
01/14/2008,5,1,2.0767906030323644,443,3.677220130670857,5,4,4,89,509.4
02/18/2013,5,1,6.233459620367113,157,0.8764329126594228,12,11,3,91,67.08333333333333
11/10/2007,5,1,1.4829807434131144,306,2.3355842954695754,4,6,3,92,405.0
08/7/2007,5,0,3.264410322270864,411,3.3638453370472,7,12,2,94,346.2857142857143
03/2/2018,5,0,-0.2984488354446349,75,0.0734100039988018,1,0,5,92,380.0
07/11/2018,3,2,-0.2984488354446349,52,-0.15182812891820163,1,0,3,94,286.0
01/31/2019,1,2,0.2953610241746149,52,-0.15182812891820163,2,2,1,94,136.0
03/26/2018,5,0,-0.2984488354446349,73,0.05382407939732325,1,0,3,92,362.0
12/27/2007,5,0,3.264410322270864,291,2.1886898609584864,7,7,3,91,229.42857142857142
09/28/2018,5,0,-0.2984488354446349,59,-0.08327739281302668,1,0,3,94,297.0
08/13/2018,5,0,-0.2984488354446349,94,0.25947628771284814,1,0,3,90,496.0
05/19/2018,3,0,-0.2984488354446349,96,0.2790622123143267,1,0,1,94,492.0
02/2/2019,5,0,-0.2984488354446349,50,-0.1714140535196802,1,0,1,96,274.0
11/6/2016,4,0,0.2953610241746149,91,0.2300974008106303,2,1,4,94,255.0
12/1/2018,5,0,-0.2984488354446349,51,-0.16162109121894092,1,0,3,94,282.0
06/12/2018,5,0,0.2953610241746149,99,0.30844109921654456,2,1,2,94,257.5
01/22/2011,5,1,1.4829807434131144,182,1.1212569701779047,4,6,4,90,238.75
02/24/2019,5,0,-0.2984488354446349,42,-0.24975775192559443,1,0,3,92,262.0
03/8/2019,5,0,-0.2984488354446349,54,-0.13224220431672307,1,0,3,92,269.0
11/19/2018,5,0,-0.2984488354446349,47,-0.20079294042189805,1,0,3,93,269.0
06/21/2018,2,1,-0.2984488354446349,33,-0.33789441263224795,1,0,2,94,199.0
09/17/2005,5,1,0.8891708837938647,217,1.4640106507037796,3,4,2,93,385.6666666666667
04/24/2018,5,0,-0.2984488354446349,105,0.3671988730209802,1,0,3,93,538.0
07/14/2018,5,0,-0.2984488354446349,72,0.04403111709658397,1,0,2,93,399.0
03/27/2018,3,2,-0.2984488354446349,19,-0.4749958848425979,1,0,3,89,90.0
08/14/2007,5,1,-0.2984488354446349,211,1.4052528768993438,1,0,4,93,1104.0
01/27/2019,5,0,-0.2984488354446349,45,-0.2203788650233766,1,0,3,90,242.0
02/6/2019,5,0,-0.2984488354446349,52,-0.15182812891820163,1,0,5,90,262.0
04/8/2017,5,1,-0.2984488354446349,56,-0.11265627971524451,1,0,3,93,288.0
09/23/2018,5,0,-0.2984488354446349,116,0.4749214583291123,1,0,4,93,653.0
05/27/2017,5,1,-0.2984488354446349,43,-0.23996478962485515,1,0,5,93,269.0
02/11/2019,5,1,-0.2984488354446349,26,-0.40644514873742293,1,0,2,94,151.0
11/28/2018,5,0,-0.2984488354446349,54,-0.13224220431672307,1,0,2,96,290.0
04/4/2014,5,0,-0.2984488354446349,139,0.7001595912461157,1,0,4,92,712.0
04/9/2018,4,1,-0.2984488354446349,27,-0.39665218643668365,1,0,3,93,173.0
06/28/2018,5,0,-0.2984488354446349,62,-0.05389850591080884,1,0,2,95,310.0
02/28/2015,5,1,-0.2984488354446349,94,0.25947628771284814,1,0,2,93,524.0
07/24/2007,5,0,2.0767906030323644,176,1.0624991963734691,5,4,1,96,198.8
03/22/2018,5,0,-0.2984488354446349,54,-0.13224220431672307,1,0,2,94,295.0
09/25/2018,4,0,-0.2984488354446349,58,-0.09307035511376596,1,0,5,88,312.0
12/3/2018,5,0,-0.2984488354446349,113,0.44554257142689446,1,0,1,97,568.0
10/26/2017,5,0,-0.2984488354446349,80,0.12237481550249821,1,0,2,97,410.0
11/6/2018,5,0,-0.2984488354446349,82,0.14196074010397677,1,0,2,96,459.0
09/13/2018,5,0,-0.2984488354446349,48,-0.19099997812115876,1,0,2,96,264.0
08/7/2003,4,0,3.264410322270864,372,2.981919807318368,7,6,9,87,311.85714285714283
11/6/2018,5,0,-0.2984488354446349,45,-0.2203788650233766,1,0,2,95,230.0
10/30/2018,4,0,-0.2984488354446349,58,-0.09307035511376596,1,0,3,93,284.0
11/9/2002,4,1,-0.2984488354446349,256,1.8459361804326113,1,0,2,91,1507.0
12/4/2016,5,11,5.639649760747863,2356,22.4111570119851,11,20,2,94,1281.0
01/18/2019,5,0,-0.2984488354446349,48,-0.19099997812115876,1,0,2,95,224.0
10/18/2018,5,0,-0.2984488354446349,93,0.24968332541210886,1,0,3,92,489.0
04/14/2017,5,1,-0.2984488354446349,51,-0.16162109121894092,1,0,5,93,264.0
01/16/2019,5,0,-0.2984488354446349,52,-0.15182812891820163,1,0,2,92,265.0
01/7/2019,5,0,0.8891708837938647,33,-0.33789441263224795,3,2,4,88,63.66666666666667
10/8/2018,2,0,-0.2984488354446349,49,-0.18120701582041948,1,0,4,88,274.0
08/30/2018,5,0,-0.2984488354446349,47,-0.20079294042189805,1,0,4,92,245.0
01/9/2019,5,0,-0.2984488354446349,45,-0.2203788650233766,1,0,3,94,243.0
08/25/2018,5,0,-0.2984488354446349,48,-0.19099997812115876,1,0,1,95,255.0
06/8/2000,5,1,-0.2984488354446349,278,2.0613813510488757,1,0,3,93,1527.0
11/6/2018,5,0,-0.2984488354446349,38,-0.28892960112855154,1,0,3,93,214.0
11/15/2018,5,0,-0.2984488354446349,90,0.220304438509891,1,0,3,95,450.0
01/3/2019,5,0,-0.2984488354446349,37,-0.2987225634292908,1,0,4,90,197.0
07/20/2015,5,0,-0.2984488354446349,122,0.533679232133548,1,0,4,93,665.0
04/7/2016,5,4,8.608699058844113,504,4.274590831015953,16,30,4,89,172.375
03/5/2018,5,0,-0.2984488354446349,49,-0.18120701582041948,1,0,2,95,270.0
07/7/2005,5,1,8.014889199224863,1048,9.601962322618123,15,28,3,92,386.53333333333336
04/22/2005,5,4,1.4829807434131144,292,2.1984828232592255,4,6,3,91,417.0
01/1/2019,5,0,-0.2984488354446349,35,-0.3183084880307694,1,0,2,92,205.0
12/29/2018,5,0,-0.2984488354446349,35,-0.3183084880307694,1,0,6,91,191.0
07/30/2018,5,0,-0.2984488354446349,41,-0.25955071422633375,1,0,3,95,226.0
01/2/2019,5,0,-0.2984488354446349,78,0.10278889090101966,1,0,2,96,429.0
06/18/2018,5,0,0.2953610241746149,42,-0.24975775192559443,2,1,2,94,112.0
05/15/2018,5,0,0.2953610241746149,50,-0.1714140535196802,2,1,6,91,121.0
06/4/2017,5,3,-0.2984488354446349,4,-0.6218903193536871,1,0,4,92,28.0
01/20/2019,5,0,-0.2984488354446349,38,-0.28892960112855154,1,0,4,93,191.0
12/6/2005,5,1,4.452030041509364,431,3.5597045830619853,9,10,4,91,257.77777777777777
02/6/2018,5,0,-0.2984488354446349,72,0.04403111709658397,1,0,3,95,426.0
10/21/2018,5,0,0.2953610241746149,41,-0.25955071422633375,2,1,2,89,118.5
06/29/2018,5,0,-0.2984488354446349,44,-0.23017182732411587,1,0,4,91,249.0
10/22/2018,5,0,-0.2984488354446349,40,-0.26934367652707303,1,0,4,88,209.0
07/23/2018,5,0,-0.2984488354446349,52,-0.15182812891820163,1,0,3,94,269.0
11/23/2018,5,0,-0.2984488354446349,40,-0.26934367652707303,1,0,3,92,211.0
10/25/2018,5,0,0.2953610241746149,40,-0.26934367652707303,2,1,4,91,101.0
05/18/2018,3,0,0.2953610241746149,55,-0.1224492420159838,2,1,4,94,146.5
05/15/2018,5,0,1.4829807434131144,89,0.21051147620915173,4,3,2,93,126.5
07/3/2002,5,4,-0.2984488354446349,351,2.776267599002843,1,0,3,95,1907.0
09/3/2018,5,0,-0.2984488354446349,42,-0.24975775192559443,1,0,4,93,238.0
10/24/2016,5,0,-0.2984488354446349,72,0.04403111709658397,1,0,4,93,371.0
10/19/2018,5,0,-0.2984488354446349,38,-0.28892960112855154,1,0,9,88,200.0
12/21/2018,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,2,95,210.0
01/6/2019,5,0,0.2953610241746149,31,-0.3574803372337265,2,2,3,91,90.0
12/30/2018,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,1,97,173.0
08/28/2017,5,1,-0.2984488354446349,35,-0.3183084880307694,1,0,1,96,183.0
07/23/2018,5,0,-0.2984488354446349,43,-0.23996478962485515,1,0,8,91,223.0
01/14/2019,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,5,92,181.0
06/27/2018,5,0,-0.2984488354446349,53,-0.14203516661746235,1,0,2,96,258.0
04/23/2003,5,0,1.4829807434131144,183,1.131049932478644,4,3,9,86,281.0
09/15/2018,5,0,-0.2984488354446349,35,-0.3183084880307694,1,0,2,97,209.0
10/30/2018,5,0,-0.2984488354446349,35,-0.3183084880307694,1,0,3,95,191.0
09/9/2018,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,2,95,189.0
04/17/2018,5,0,-0.2984488354446349,47,-0.20079294042189805,1,0,5,88,243.0
03/10/2018,5,4,-0.2984488354446349,112,0.4357496091261552,1,0,1,96,573.0
05/24/2018,5,0,-0.2984488354446349,71,0.03423815479584469,1,0,6,78,657.0
01/20/2019,5,0,-0.2984488354446349,37,-0.2987225634292908,1,0,3,95,188.0
09/5/2007,5,6,0.8891708837938647,580,5.018855965872139,3,2,2,94,1106.0
12/29/2018,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,5,88,177.0
01/16/2019,5,0,-0.2984488354446349,25,-0.4162381110381622,1,0,4,92,163.0
03/13/2019,4,0,-0.2984488354446349,36,-0.3085155257300301,1,0,1,97,185.0
11/9/2018,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,1,97,167.0
05/28/2018,5,0,-0.2984488354446349,96,0.2790622123143267,1,0,3,96,538.0
07/14/2002,4,0,0.8891708837938647,187,1.1702217816816012,3,2,5,90,338.3333333333333
04/25/2018,5,0,-0.2984488354446349,42,-0.24975775192559443,1,0,6,88,213.0
05/3/2018,3,1,-0.2984488354446349,71,0.03423815479584469,1,0,2,96,381.0
02/26/2018,5,1,-0.2984488354446349,32,-0.34768737493298724,1,0,2,96,146.0
07/14/2018,5,0,-0.2984488354446349,40,-0.26934367652707303,1,0,2,97,213.0
05/8/2018,5,0,-0.2984488354446349,45,-0.2203788650233766,1,0,2,96,223.0
02/5/2019,5,0,-0.2984488354446349,32,-0.34768737493298724,1,0,3,94,180.0
10/22/2018,5,0,-0.2984488354446349,32,-0.34768737493298724,1,0,1,97,170.0
06/17/2018,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,0,98,203.0
12/1/2018,5,0,-0.2984488354446349,28,-0.38685922413594437,1,0,2,96,163.0
10/18/2018,5,0,-0.2984488354446349,33,-0.33789441263224795,1,0,3,93,169.0
03/10/2018,5,0,-0.2984488354446349,42,-0.24975775192559443,1,0,5,89,225.0
09/18/2002,5,2,0.8891708837938647,175,1.0527062340727298,3,2,4,90,330.0
07/3/2018,2,3,-0.2984488354446349,128,0.5924370059379837,1,0,2,96,758.0
01/17/2019,5,0,-0.2984488354446349,29,-0.3770662618352051,1,0,3,95,149.0
01/11/2019,5,0,-0.2984488354446349,34,-0.32810145033150867,1,0,5,92,162.0
03/28/2003,5,0,0.8891708837938647,172,1.023327347170512,3,2,4,90,330.6666666666667
09/1/2018,5,0,-0.2984488354446349,42,-0.24975775192559443,1,0,3,93,235.0
04/13/2018,5,0,-0.2984488354446349,54,-0.13224220431672307,1,0,2,95,272.0
10/31/2017,5,0,-0.2984488354446349,64,-0.03431258130933027,1,0,5,93,362.0
10/14/2018,5,0,-0.2984488354446349,34,-0.32810145033150867,1,0,4,92,163.0
07/29/2018,5,0,-0.2984488354446349,31,-0.3574803372337265,1,0,3,94,193.0
12/18/2018,5,0,-0.2984488354446349,30,-0.3672732995344658,1,0,5,90,154.0
12/8/2018,5,0,-0.2984488354446349,28,-0.38685922413594437,1,0,4,92,165.0
06/26/2018,4,0,-0.2984488354446349,66,-0.014726656707851712,1,0,2,94,292.0
08/30/2007,5,0,1.4829807434131144,505,4.284383793316692,4,6,3,92,752.75
07/25/2018,5,0,-0.2984488354446349,35,-0.3183084880307694,1,0,2,94,193.0
03/8/2019,3,0,-0.2984488354446349,27,-0.39665218643668365,1,0,2,95,154.0
10/5/2018,4,0,-0.2984488354446349,40,-0.26934367652707303,1,0,5,91,191.0
08/26/1999,5,4,-0.2984488354446349,246,1.7480065574252186,1,0,4,92,1479.0
09/28/2018,5,0,0.2953610241746149,28,-0.38685922413594437,2,1,4,91,77.0
09/30/2018,5,0,-0.2984488354446349,82,0.14196074010397677,1,0,4,91,476.0
02/16/2019,5,0,-0.2984488354446349,56,-0.11265627971524451,1,0,4,93,300.0
06/14/2018,5,0,-0.2984488354446349,27,-0.39665218643668365,1,0,2,93,182.0
06/15/2018,5,0,-0.2984488354446349,39,-0.2791366388278123,1,0,4,89,198.0
08/17/2018,5,0,-0.2984488354446349,37,-0.2987225634292908,1,0,5,91,184.0
11/17/2018,5,0,-0.2984488354446349,27,-0.39665218643668365,1,0,2,94,140.0
10/10/2016,5,0,-0.2984488354446349,67,-0.004933694407112432,1,0,3,94,347.0
06/2/2018,5,1,-0.2984488354446349,58,-0.09307035511376596,1,0,2,95,301.0
07/26/2007,5,1,2.0767906030323644,232,1.6109050852148687,5,8,3,91,263.6
07/22/2008,5,2,2.0767906030323644,337,2.6391661267924933,5,8,3,92,391.6
08/18/2018,5,0,0.2953610241746149,26,-0.40644514873742293,2,1,4,90,73.0
02/4/2018,5,0,0.2953610241746149,89,0.21051147620915173,2,1,4,92,229.0
08/31/2007,5,0,2.0767906030323644,260,1.8851080296355684,5,7,3,90,278.2
02/1/2019,4,0,-0.2984488354446349,34,-0.32810145033150867,1,0,2,96,163.0
06/15/2004,5,0,2.0767906030323644,263,1.9144869165377865,5,4,3,93,296.4
10/10/2018,5,0,0.2953610241746149,47,-0.20079294042189805,2,2,2,89,114.0
12/22/2018,5,0,-0.2984488354446349,24,-0.4260310733389015,1,0,2,96,133.0
12/4/2000,5,7,1.4829807434131144,482,4.059145660399689,4,3,3,92,678.0
06/5/2018,5,0,-0.2984488354446349,93,0.24968332541210886,1,0,3,93,481.0
03/10/2000,5,2,-0.2984488354446349,141,0.7197455158475943,1,0,4,93,819.0
11/6/2017,5,0,2.670600462651614,21,-0.45540996024111935,6,6,3,84,32.5
08/16/2007,5,0,0.2953610241746149,123,0.5434721944342873,2,2,2,95,378.5
03/23/2019,5,0,-0.2984488354446349,23,-0.4358240356396408,1,0,4,94,133.0
01/6/2019,5,0,-0.2984488354446349,32,-0.34768737493298724,1,0,5,90,181.0
02/15/2019,5,0,-0.2984488354446349,41,-0.25955071422633375,1,0,5,89,214.0
09/6/2017,5,1,-0.2984488354446349,58,-0.09307035511376596,1,0,3,95,320.0
11/28/2018,5,0,-0.2984488354446349,24,-0.4260310733389015,1,0,9,82,144.0
01/30/2005,4,0,2.0767906030323644,166,0.9645695733660763,5,8,2,92,193.4
07/7/2018,5,0,-0.2984488354446349,30,-0.3672732995344658,1,0,2,93,178.0
06/26/2018,5,0,-0.2984488354446349,89,0.21051147620915173,1,0,2,95,488.0
08/13/2007,4,2,2.670600462651614,262,1.9046939542370471,6,10,4,90,239.5
07/25/2007,5,0,6.233459620367113,335,2.6195802021910146,12,19,3,89,158.16666666666666
04/4/2018,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,3,89,180.0
11/2/2002,5,0,2.0767906030323644,166,0.9645695733660763,5,4,3,93,169.2
01/2/2019,2,0,-0.2984488354446349,27,-0.39665218643668365,1,0,2,95,119.0
03/31/2018,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,2,92,181.0
02/18/2019,3,0,-0.2984488354446349,53,-0.14203516661746235,1,0,2,93,281.0
01/31/2019,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,2,95,232.0
10/22/2018,5,0,-0.2984488354446349,27,-0.39665218643668365,1,0,4,92,152.0
12/3/2018,5,0,-0.2984488354446349,25,-0.4162381110381622,1,0,2,95,123.0
10/22/2018,5,0,-0.2984488354446349,23,-0.4358240356396408,1,0,2,96,124.0
07/28/2018,5,0,-0.2984488354446349,31,-0.3574803372337265,1,0,9,88,157.0
04/19/2018,5,0,-0.2984488354446349,71,0.03423815479584469,1,0,3,93,370.0
03/22/2019,5,0,-0.2984488354446349,24,-0.4260310733389015,1,0,2,96,125.0
04/6/2018,5,0,-0.2984488354446349,60,-0.0734844305122874,1,0,7,86,318.0
01/21/2019,5,0,-0.2984488354446349,25,-0.4162381110381622,1,0,4,92,120.0
08/4/2018,3,0,-0.2984488354446349,65,-0.024519619008590992,1,0,1,95,350.0
01/23/2019,5,0,-0.2984488354446349,21,-0.45540996024111935,1,0,3,95,112.0
01/3/2019,5,0,-0.2984488354446349,36,-0.3085155257300301,1,0,3,95,194.0
03/23/2018,5,0,-0.2984488354446349,37,-0.2987225634292908,1,0,5,91,193.0
08/29/2007,5,0,0.2953610241746149,229,1.581526198312651,2,2,3,93,653.0
